Word,log_freq_pm,Nletters,Nphon,Nsyll,Perc_known_final,letters_per_syll,phon_per_syll,letters_per_phon,letters_x_syll,phon_x_syll,is_lemma_match,lemma_length_diff,AoA_final,Age_Group
cabaret,1.1801621556322175,7,5,3,1.0,2.3333333333333335,1.6666666666666667,1.4,21,15,1,0,12.63,age_8_plus
cabbage,1.3614791920001665,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,5.78,below_6
cabin,3.0275728794096497,5,5,2,1.0,2.5,2.5,1.0,10,10,1,0,6.39,age_6_8
cabinet,2.2335922215070942,7,7,3,1.0,2.3333333333333335,2.3333333333333335,1.0,21,21,1,0,6.06,age_6_8
cable,3.123487210615426,5,5,2,1.0,2.5,2.5,1.0,10,10,1,0,9.2,age_8_plus
cables,1.1495787322601372,6,6,2,1.0,3.0,3.0,1.0,12,12,0,1,9.2,age_8_plus
cabs,1.143348182509501,4,4,1,1.0,4.0,4.0,1.0,4,4,0,1,6.94,age_6_8
cactus,1.3614791920001665,6,6,2,1.0,3.0,3.0,1.0,12,12,1,0,6.72,age_6_8
caddy,1.3462890265061915,5,4,2,1.0,2.5,2.0,1.25,10,8,0,-1,9.83,age_8_plus
cadet,1.493124384757077,5,5,2,1.0,2.5,2.5,1.0,10,10,1,0,9.68,age_8_plus
cafe,1.8015156441734195,4,4,2,1.0,2.0,2.0,1.0,8,8,1,0,8.747425999999999,age_8_plus
cafeteria,1.8971199848858813,9,9,5,1.0,1.8,1.8,1.0,45,45,1,0,7.15,age_6_8
caffeine,1.3714792753347502,8,5,2,1.0,4.0,2.5,1.6,16,10,1,0,9.16,age_8_plus
cage,3.057509633250234,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,5.06,below_6
cages,1.2329603411991883,5,5,2,1.0,2.5,2.5,1.0,10,10,0,1,5.06,below_6
cake,3.829919351934587,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,3.26,below_6
cakes,1.9029851043382795,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,3.26,below_6
cal,2.4329251241275855,3,3,1,1.0,3.0,3.0,1.0,3,3,0,-4,11.42,age_8_plus
calamity,1.0986122886681098,8,8,4,1.0,2.0,2.0,1.0,32,32,1,0,11.05,age_8_plus
calculate,1.1244201726239824,9,9,3,1.0,3.0,3.0,1.0,27,27,1,0,9.26,age_8_plus
calculated,1.2098379237783339,10,11,4,1.0,2.5,2.75,0.9090909090909091,40,44,0,1,9.26,age_8_plus
calculations,1.203972804325936,12,12,4,1.0,3.0,3.0,1.0,48,48,0,1,8.78,age_8_plus
calendar,2.0940403411009885,8,7,3,1.0,2.6666666666666665,2.3333333333333335,1.1428571428571428,24,21,1,0,5.89,below_6
calf,1.376442064676879,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,6.63,age_6_8
caliber,1.3151984394361602,7,6,3,1.0,2.3333333333333335,2.0,1.1666666666666667,21,18,1,0,11.06,age_8_plus
call,6.759710105566468,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,4.74,below_6
called,5.831939976636665,6,4,1,1.0,6.0,4.0,1.5,6,4,0,2,4.74,below_6
caller,1.6776461624606338,6,4,2,0.9473684210526315,3.0,2.0,1.5,12,8,1,0,6.78,age_6_8
calling,4.826272439584764,7,5,2,1.0,3.5,2.5,1.4,14,10,0,3,4.74,below_6
calls,4.398555936625092,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,4.74,below_6
calm,4.500245305275077,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,6.26,age_6_8
cam,1.565342592568876,3,3,1,0.8636363636363636,3.0,3.0,1.0,3,3,1,0,9.226991000000002,age_8_plus
came,6.141446887601578,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,0,0,3.32,below_6
camel,1.7950221148628713,5,5,2,1.0,2.5,2.5,1.0,10,10,1,0,5.11,below_6
camera,4.060443010546419,6,5,3,1.0,2.0,1.6666666666666667,1.2,18,15,1,0,6.0,age_6_8
cameraman,1.1495787322601372,9,8,4,1.0,2.25,2.0,1.125,36,32,1,0,10.28,age_8_plus
cameras,2.9413382014881924,7,6,3,1.0,2.3333333333333335,2.0,1.1666666666666667,21,18,0,1,6.0,age_6_8
camp,3.9553829530896065,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,5.78,below_6
campaign,2.878316817390811,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,1,0,12.55,age_8_plus
camping,1.9708077006770406,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,5.33,below_6
camps,1.5612358106162227,5,5,1,1.0,5.0,5.0,1.0,5,5,0,1,5.78,below_6
campus,2.4600914806682765,6,6,2,1.0,3.0,3.0,1.0,12,12,1,0,10.84,age_8_plus
can,8.56568826069558,3,3,1,1.0,3.0,3.0,1.0,3,3,1,0,4.32,below_6
canal,2.000419554723685,5,5,2,1.0,2.5,2.5,1.0,10,10,1,0,7.61,age_6_8
canary,1.3664917338237108,6,6,3,1.0,2.0,2.0,1.0,18,18,1,0,7.32,age_6_8
cancel,2.9598002643279275,6,6,2,1.0,3.0,3.0,1.0,12,12,1,0,7.89,age_6_8
canceled,2.1155465463219523,8,7,2,1.0,4.0,3.5,1.1428571428571428,16,14,0,2,7.89,age_6_8
cancelled,2.0162093564563204,9,7,2,1.0,4.5,3.5,1.2857142857142858,18,14,0,3,7.89,age_6_8
cancer,3.149882953381249,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,8.39,age_8_plus
candid,1.0986122886681098,6,6,2,1.0,3.0,3.0,1.0,12,12,1,0,10.79,age_8_plus
candidate,2.2523232582131576,9,8,3,1.0,3.0,2.6666666666666665,1.125,27,24,1,0,10.39,age_8_plus
candidates,1.5816031134406565,10,9,3,1.0,3.3333333333333335,3.0,1.1111111111111112,30,27,0,1,10.39,age_8_plus
candle,2.199400856758815,6,6,2,1.0,3.0,3.0,1.0,12,12,1,0,5.37,below_6
candles,2.443199187103771,7,7,2,1.0,3.5,3.5,1.0,14,14,0,1,5.37,below_6
candy,3.6050714968418442,5,5,2,1.0,2.5,2.5,1.0,10,10,1,0,4.0,below_6
cane,2.2335922215070942,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,5.74,below_6
canned,1.6479041932618965,6,4,1,1.0,6.0,4.0,1.5,6,4,1,0,7.56,age_6_8
cannon,2.2727321298443646,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,7.9,age_6_8
cannot,4.85019033699761,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,4.82565,below_6
canoe,1.5192128208413747,5,4,2,1.0,2.5,2.0,1.25,10,8,1,0,6.63,age_6_8
cans,2.1594842493533726,4,4,1,1.0,4.0,4.0,1.0,4,4,0,1,4.32,below_6
canvas,1.6554230256759237,6,6,2,1.0,3.0,3.0,1.0,12,12,1,0,8.15,age_8_plus
canyon,2.2187771357219535,6,6,2,1.0,3.0,3.0,1.0,12,12,1,0,8.39,age_8_plus
cap,2.982905259994237,3,3,1,1.0,3.0,3.0,1.0,3,3,1,0,5.53,below_6
capable,3.0829887185512193,7,7,3,1.0,2.3333333333333335,2.3333333333333335,1.0,21,21,1,0,9.16,age_8_plus
capacity,2.2080589195019296,8,8,4,1.0,2.0,2.0,1.0,32,32,1,0,9.83,age_8_plus
cape,2.223032461292092,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,6.903765000000001,age_6_8
capital,2.617825109509485,7,7,3,1.0,2.3333333333333335,2.3333333333333335,1.0,21,21,1,0,8.1,age_8_plus
cappuccino,1.3513780960136628,10,8,4,0.95,2.5,2.0,1.25,40,32,1,0,12.42,age_8_plus
caps,1.376442064676879,4,4,1,1.0,4.0,4.0,1.0,4,4,0,1,5.53,below_6
capsule,1.2666713985415,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,10.44,age_8_plus
captain,5.34364683418964,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,6.06,age_6_8
captains,1.4247606419476866,8,7,2,1.0,4.0,3.5,1.1428571428571428,16,14,0,1,6.06,age_6_8
captions,1.111599484194921,8,7,2,0.9473684210526315,4.0,3.5,1.1428571428571428,16,14,0,1,8.94,age_8_plus
captive,1.1861681796924295,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,9.44,age_8_plus
capture,2.4499903846817728,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,6.39,age_6_8
captured,2.5739584274039027,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,1,6.39,age_6_8
car,6.182206435549497,3,3,1,1.0,3.0,3.0,1.0,3,3,1,0,3.37,below_6
carbon,1.830225750055851,6,6,2,1.0,3.0,3.0,1.0,12,12,1,0,10.55,age_8_plus
card,4.459350718108425,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,6.2,age_6_8
cardboard,1.3099213823353169,9,8,2,1.0,4.5,4.0,1.125,18,16,1,0,5.4,below_6
cardiac,1.6015638560031944,7,7,3,1.0,2.3333333333333335,2.3333333333333335,1.0,21,21,1,0,11.74,age_8_plus
cardinal,1.6250024289752119,8,8,3,1.0,2.6666666666666665,2.6666666666666665,1.0,24,24,1,0,8.0,age_8_plus
cards,3.892220378131966,5,5,1,1.0,5.0,5.0,1.0,5,5,0,1,6.2,age_6_8
care,6.186732976035126,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,5.65,below_6
cared,2.719746240865401,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,5.65,below_6
career,3.8328949120471516,6,4,2,1.0,3.0,2.0,1.5,12,8,1,0,9.95,age_8_plus
careers,1.4057124469769924,7,5,2,1.0,3.5,2.5,1.4,14,10,0,1,9.95,age_8_plus
careful,4.698874799485506,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,5.09,below_6
careless,1.778601384650544,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,1,0,8.37,age_8_plus
cares,3.7054087560651467,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,5.65,below_6
caretaker,1.238658362313826,9,7,3,1.0,3.0,2.3333333333333335,1.2857142857142858,27,21,1,0,9.75,age_8_plus
cargo,2.302585092994046,5,5,2,1.0,2.5,2.5,1.0,10,10,1,0,9.48,age_8_plus
caring,2.0843315269740277,6,5,2,1.0,3.0,2.5,1.2,12,10,0,2,5.65,below_6
carnival,2.0940403411009885,8,8,3,1.0,2.6666666666666665,2.6666666666666665,1.0,24,24,1,0,6.95,age_6_8
carol,3.392004933477991,5,5,2,1.0,2.5,2.5,1.0,10,10,1,0,7.27676,age_6_8
carpenter,1.9459101490553132,9,8,3,1.0,3.0,2.6666666666666665,1.125,27,24,1,0,7.393987000000001,age_6_8
carpet,2.5374246840714467,6,6,2,1.0,3.0,3.0,1.0,12,12,1,0,6.05,age_6_8
carriage,2.1365999555197845,8,5,2,1.0,4.0,2.5,1.6,16,10,1,0,5.84,below_6
carried,3.050109044432063,7,5,2,1.0,3.5,2.5,1.4,14,10,0,2,5.16,below_6
carrier,2.000419554723685,7,5,3,1.0,2.3333333333333335,1.6666666666666667,1.4,21,15,1,0,8.26,age_8_plus
carriers,1.255560173116429,8,6,3,1.0,2.6666666666666665,2.0,1.3333333333333333,24,18,0,1,8.26,age_8_plus
carries,2.018816919863401,7,5,2,1.0,3.5,2.5,1.4,14,10,0,2,5.16,below_6
carrot,1.5735059032080372,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,2.74,below_6
carrots,1.5856272637403819,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,0,1,2.74,below_6
carry,4.203228275887244,5,4,2,1.0,2.5,2.0,1.25,10,8,1,0,5.16,below_6
carrying,3.382727199599754,8,6,3,1.0,2.6666666666666665,2.0,1.3333333333333333,24,18,0,3,5.16,below_6
cars,3.8421894445264013,4,4,1,1.0,4.0,4.0,1.0,4,4,0,1,3.37,below_6
cart,2.306498992315182,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,6.16,age_6_8
cartoon,1.5612358106162227,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,3.11,below_6
cartoons,1.341173925839421,8,7,2,1.0,4.0,3.5,1.1428571428571428,16,14,0,1,3.11,below_6
carve,1.4105086192404854,5,4,1,0.9444444444444444,5.0,4.0,1.25,5,4,1,0,6.35,age_6_8
carved,1.5816031134406565,6,5,1,0.9444444444444444,6.0,5.0,1.2,6,5,0,1,6.35,age_6_8
case,5.646900839118601,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,6.74,age_6_8
cases,3.3726903137358293,5,5,2,1.0,2.5,2.5,1.0,10,10,0,1,6.74,age_6_8
cash,4.2963512632269945,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,4.84,below_6
cashed,1.1370785694959056,6,4,1,1.0,6.0,4.0,1.5,6,4,0,2,4.84,below_6
cashier,1.4526694300647633,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,6.74,age_6_8
casino,3.062107342498863,6,6,3,1.0,2.0,2.0,1.0,18,18,1,0,9.58,age_8_plus
casinos,1.3960505360652553,7,7,3,1.0,2.3333333333333335,2.3333333333333335,1.0,21,21,0,1,9.58,age_8_plus
casket,1.4294665329850993,6,6,2,1.0,3.0,3.0,1.0,12,12,1,0,8.26,age_8_plus
cast,3.1837564934601277,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,7.24,age_6_8
castle,3.11569158863297,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,5.8,below_6
casual,2.117907822507632,6,7,3,1.0,2.0,2.3333333333333335,0.8571428571428571,18,21,1,0,9.83,age_8_plus
casualties,2.117907822507632,10,10,4,0.95,2.5,2.5,1.0,40,40,0,2,12.84,age_8_plus
casualty,1.3099213823353169,8,9,4,0.95,2.0,2.25,0.8888888888888888,32,36,1,0,12.84,age_8_plus
cat,4.209655408733095,3,3,1,1.0,3.0,3.0,1.0,3,3,1,0,3.68,below_6
catalog,1.3664917338237108,7,7,3,1.0,2.3333333333333335,2.3333333333333335,1.0,21,21,1,0,8.55,age_8_plus
catalogue,1.1370785694959056,9,7,3,1.0,3.0,2.3333333333333335,1.2857142857142858,27,21,1,0,7.84,age_6_8
catastrophe,1.2443240998495035,11,10,4,1.0,2.75,2.5,1.1,44,40,1,0,11.15,age_8_plus
catch,4.916396435647058,5,3,1,1.0,5.0,3.0,1.6666666666666667,5,3,1,0,4.61,below_6
catcher,1.5571120934323606,7,4,2,1.0,3.5,2.0,1.75,14,8,1,0,7.63,age_6_8
catches,2.026599060305456,7,5,2,1.0,3.5,2.5,1.4,14,10,0,2,4.61,below_6
catching,2.617825109509485,8,5,2,1.0,4.0,2.5,1.6,16,10,0,3,4.61,below_6
catchy,1.143348182509501,6,4,2,1.0,3.0,2.0,1.5,12,8,1,0,8.74,age_8_plus
category,1.6211339521972914,8,8,4,1.0,2.0,2.0,1.0,32,32,1,0,8.15,age_8_plus
caterer,1.1244201726239824,7,5,3,0.8888888888888888,2.3333333333333335,1.6666666666666667,1.4,21,15,1,0,12.19,age_8_plus
cathedral,1.552971300766329,9,8,3,1.0,3.0,2.6666666666666665,1.125,27,24,1,0,10.58,age_8_plus
catholic,2.600508659498024,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,1,0,7.84,age_6_8
cats,3.0313643531459116,4,4,1,1.0,4.0,4.0,1.0,4,4,0,1,3.68,below_6
cattle,2.6543460221303485,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,6.53,age_6_8
caught,4.553257504773678,6,3,1,1.0,6.0,3.0,2.0,6,3,0,1,4.61,below_6
cause,5.7399189996841296,5,3,1,1.0,5.0,3.0,1.6666666666666667,5,3,1,0,5.84,below_6
caused,3.290010192564123,6,4,1,1.0,6.0,4.0,1.5,6,4,0,1,5.84,below_6
causes,2.390739607202958,6,5,2,1.0,3.0,2.5,1.2,12,10,0,1,5.84,below_6
causing,2.3835323687980092,7,5,2,1.0,3.5,2.5,1.4,14,10,0,2,5.84,below_6
caution,1.8175673531839278,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,6.22,age_6_8
cautious,1.4708517491479536,8,5,2,1.0,4.0,2.5,1.6,16,10,1,0,8.25,age_8_plus
cavalry,1.976257305444605,7,7,3,1.0,2.3333333333333335,2.3333333333333335,1.0,21,21,1,0,9.16,age_8_plus
cave,2.706742156442195,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,6.74,age_6_8
caveman,1.1051269696893034,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,6.28,age_6_8
caves,1.6015638560031944,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,6.74,age_6_8
caviar,1.5735059032080372,6,6,3,1.0,2.0,2.0,1.0,18,18,1,0,12.83,age_8_plus
cavity,1.3813803463174616,6,6,3,1.0,2.0,2.0,1.0,18,18,1,0,7.5,age_6_8
cease,2.2747502940006017,5,3,1,1.0,5.0,3.0,1.6666666666666667,5,3,1,0,9.26,age_8_plus
cedar,1.2499579175677595,5,4,2,1.0,2.5,2.0,1.25,10,8,1,0,9.86,age_8_plus
ceiling,2.2356908581640154,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,4.75,below_6
celebrate,3.252803519992989,9,8,3,1.0,3.0,2.6666666666666665,1.125,27,24,1,0,6.21,age_6_8
celebrating,2.436361553626167,11,10,4,1.0,2.75,2.5,1.1,44,40,0,2,6.21,age_6_8
celebration,2.3871424810221087,11,10,4,1.0,2.75,2.5,1.1,44,40,1,0,7.05,age_6_8
celebrities,1.5192128208413747,11,10,4,1.0,2.75,2.5,1.1,44,40,0,2,8.11,age_8_plus
celebrity,2.1155465463219523,9,9,4,1.0,2.25,2.25,1.0,36,36,1,0,8.11,age_8_plus
cell,4.013729795529163,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,10.0,age_8_plus
cellar,2.3391627991339736,6,4,2,0.9473684210526315,3.0,2.0,1.5,12,8,1,0,8.94,age_8_plus
cellphone,1.4057124469769924,9,6,2,0.8095238095238095,4.5,3.0,1.5,18,12,1,0,14.669556,age_8_plus
cells,2.5619282071273606,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,10.0,age_8_plus
cellular,1.3462890265061915,8,7,3,1.0,2.6666666666666665,2.3333333333333335,1.1428571428571428,24,21,1,0,11.53,age_8_plus
cement,1.7206635475443246,6,6,2,1.0,3.0,3.0,1.0,12,12,1,0,6.89,age_6_8
cemetery,2.2707098844635967,8,8,4,1.0,2.0,2.0,1.0,32,32,1,0,7.78,age_6_8
cent,2.348570206235869,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,6.0,age_6_8
center,3.8455479699335355,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,6.57,age_6_8
centers,1.2329603411991883,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,0,1,6.57,age_6_8
central,3.2482442415784707,7,7,2,1.0,3.5,3.5,1.0,14,14,1,0,8.0,age_8_plus
centre,2.3889426615262566,6,5,2,1.0,3.0,2.5,1.2,12,10,0,0,6.57,age_6_8
cents,3.1286507332754754,5,5,1,1.0,5.0,5.0,1.0,5,5,0,1,6.0,age_6_8
centuries,2.138912095278164,9,7,3,1.0,3.0,2.3333333333333335,1.2857142857142858,27,21,0,2,7.0,age_6_8
century,3.0838867877629035,7,6,3,1.0,2.3333333333333335,2.0,1.1666666666666667,21,18,1,0,7.0,age_6_8
cereal,1.995100393246085,6,6,3,1.0,2.0,2.0,1.0,18,18,1,0,4.44,below_6
cerebral,1.1051269696893034,8,8,3,0.9444444444444444,2.6666666666666665,2.6666666666666665,1.0,24,24,1,0,12.47,age_8_plus
ceremony,2.8227784667636366,8,8,4,1.0,2.0,2.0,1.0,32,32,1,0,7.11,age_6_8
certain,4.458669905645954,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,8.2,age_8_plus
certainly,4.787164891986523,9,7,3,1.0,3.0,2.3333333333333335,1.2857142857142858,27,21,1,0,7.244789000000001,age_6_8
certainty,1.3911843464140823,9,7,3,0.9473684210526315,3.0,2.3333333333333335,1.2857142857142858,27,21,1,0,10.11,age_8_plus
certificate,2.3006223838261968,11,9,4,1.0,2.75,2.25,1.2222222222222223,44,36,1,0,8.42,age_8_plus
certified,1.3099213823353169,9,7,3,1.0,3.0,2.3333333333333335,1.2857142857142858,27,21,1,0,10.58,age_8_plus
chain,3.1007986283036804,5,3,1,1.0,5.0,3.0,1.6666666666666667,5,3,1,0,5.22,below_6
chained,1.4708517491479536,7,4,1,1.0,7.0,4.0,1.75,7,4,0,2,5.22,below_6
chains,2.15039327765212,6,4,1,1.0,6.0,4.0,1.5,6,4,0,1,5.22,below_6
chair,3.9167178497323536,5,3,1,1.0,5.0,3.0,1.6666666666666667,5,3,1,0,3.43,below_6
chairman,2.5543351562197634,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,1,0,10.84,age_8_plus
chairs,2.3871424810221087,6,4,1,1.0,6.0,4.0,1.5,6,4,0,1,3.43,below_6
chalk,1.5234954826333758,5,3,1,1.0,5.0,3.0,1.6666666666666667,5,3,1,0,4.47,below_6
challenge,3.037965037177264,9,6,2,1.0,4.5,3.0,1.5,18,12,1,0,7.55,age_6_8
challenged,1.617250452170894,10,6,2,1.0,5.0,3.0,1.6666666666666667,20,12,0,1,7.55,age_6_8
challenges,1.143348182509501,10,8,3,1.0,3.3333333333333335,2.6666666666666665,1.25,30,24,0,1,7.55,age_6_8
chamber,2.620682254310265,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,9.3,age_8_plus
chambers,1.9174991472225333,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,1,9.3,age_8_plus
champ,2.7799147623318543,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,7.53,age_6_8
champagne,3.4748850974533143,9,6,2,1.0,4.5,3.0,1.5,18,12,1,0,10.26,age_8_plus
champion,3.087471020990719,8,7,3,1.0,2.6666666666666665,2.3333333333333335,1.1428571428571428,24,21,1,0,8.61,age_8_plus
champions,1.640328399453439,9,8,3,1.0,3.0,2.6666666666666665,1.125,27,24,0,1,8.61,age_8_plus
championship,2.3799091764285887,12,10,4,1.0,3.0,2.5,1.2,48,40,1,0,9.37,age_8_plus
chance,5.489909543531519,6,4,1,1.0,6.0,4.0,1.5,6,4,1,0,7.78,age_6_8
chancellor,1.6326947745983675,10,7,3,1.0,3.3333333333333335,2.3333333333333335,1.4285714285714286,30,21,1,0,11.45,age_8_plus
chances,3.3966117201708363,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,0,1,7.78,age_6_8
change,5.48626034838597,6,4,1,1.0,6.0,4.0,1.5,6,4,1,0,4.26,below_6
changed,4.62439594565939,7,5,1,1.0,7.0,5.0,1.4,7,5,0,1,4.26,below_6
changes,3.4025037175762107,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,0,1,4.26,below_6
changing,3.3052333934004117,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,2,4.26,below_6
channel,3.235212244187894,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,5.79,below_6
channels,1.8702927426527372,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,1,5.79,below_6
chant,1.1861681796924295,5,4,1,0.9444444444444444,5.0,4.0,1.25,5,4,1,0,6.88,age_6_8
chanting,1.6516706760573734,8,6,2,0.9444444444444444,4.0,3.0,1.3333333333333333,16,12,0,3,6.88,age_6_8
chaos,2.3410513738218417,5,4,2,1.0,2.5,2.0,1.25,10,8,1,0,10.05,age_8_plus
chap,1.995100393246085,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,10.0,age_8_plus
chapel,2.192857758169879,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,6.95,age_6_8
chaplain,1.1861681796924295,8,6,2,0.8421052631578947,4.0,3.0,1.3333333333333333,16,12,1,0,12.19,age_8_plus
chaps,1.2721810543524694,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,10.0,age_8_plus
chapter,2.552809602910926,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,6.42,age_6_8
character,3.6675757006914895,9,7,3,1.0,3.0,2.3333333333333335,1.2857142857142858,27,21,1,0,6.47,age_6_8
characteristics,1.0986122886681098,15,13,5,1.0,3.0,2.6,1.1538461538461537,75,65,1,0,9.932601,age_8_plus
characters,2.3541724617845388,10,8,3,1.0,3.3333333333333335,2.6666666666666665,1.25,30,24,0,1,6.47,age_6_8
charade,1.1619245680824366,7,4,2,0.9473684210526315,3.5,2.0,1.75,14,8,1,0,9.56,age_8_plus
charge,4.504157503266368,6,4,1,1.0,6.0,4.0,1.5,6,4,1,0,7.5,age_6_8
charged,2.737672457133553,7,5,1,1.0,7.0,5.0,1.4,7,5,0,1,7.5,age_6_8
charges,3.4186905391096727,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,0,1,7.5,age_6_8
charging,1.9843764298831095,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,2,7.5,age_6_8
chariot,1.1051269696893034,7,6,3,1.0,2.3333333333333335,2.0,1.1666666666666667,21,18,1,0,9.11,age_8_plus
charitable,1.111599484194921,10,9,4,1.0,2.5,2.25,1.1111111111111112,40,36,1,0,10.5,age_8_plus
charity,2.8616404998556835,7,6,3,1.0,2.3333333333333335,2.0,1.1666666666666667,21,18,1,0,7.63,age_6_8
charm,2.807510994632848,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,8.09,age_8_plus
charming,3.371344418512474,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,1,0,6.26,age_6_8
charms,1.479820419130714,6,5,1,1.0,6.0,5.0,1.2,6,5,0,1,8.09,age_8_plus
chart,2.348570206235869,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,7.59,age_6_8
charter,1.376442064676879,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,10.33,age_8_plus
charts,2.018816919863401,6,5,1,1.0,6.0,5.0,1.2,6,5,0,1,7.59,age_6_8
chase,3.5205768184993125,5,3,1,1.0,5.0,3.0,1.6666666666666667,5,3,1,0,5.53,below_6
chased,2.2461184813262745,6,4,1,1.0,6.0,4.0,1.5,6,4,0,1,5.53,below_6
chasing,2.9598002643279275,7,5,2,1.0,3.5,2.5,1.4,14,10,0,2,5.53,below_6
chat,2.8492319932118537,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,7.33,age_6_8
chateau,1.2611312181658845,7,4,2,0.9473684210526315,3.5,2.0,1.75,14,8,1,0,13.22,age_8_plus
chatter,1.7346010553881064,7,4,2,1.0,3.5,2.0,1.75,14,8,1,0,7.56,age_6_8
chatting,1.4708517491479536,8,5,2,1.0,4.0,2.5,1.6,16,10,0,4,7.33,age_6_8
chauffeur,1.8912202627586931,9,4,2,1.0,4.5,2.0,2.25,18,8,1,0,9.84,age_8_plus
cheap,3.61725707808796,5,3,1,1.0,5.0,3.0,1.6666666666666667,5,3,1,0,7.11,age_6_8
cheaper,1.778601384650544,7,4,2,1.0,3.5,2.0,1.75,14,8,0,2,7.11,age_6_8
cheat,2.9267394020670396,5,3,1,1.0,5.0,3.0,1.6666666666666667,5,3,1,0,5.11,below_6
cheated,2.5873216552160696,7,5,2,1.0,3.5,2.5,1.4,14,10,0,2,5.11,below_6
cheater,1.143348182509501,7,4,2,0.9473684210526315,3.5,2.0,1.75,14,8,1,0,6.06,age_6_8
cheating,2.9749291459242277,8,5,2,1.0,4.0,2.5,1.6,16,10,0,3,5.11,below_6
cheats,1.143348182509501,6,4,1,1.0,6.0,4.0,1.5,6,4,0,1,5.11,below_6
check,5.634719572705969,5,3,1,1.0,5.0,3.0,1.6666666666666667,5,3,1,0,5.53,below_6
